review_id,review_rating,text,time_created,restaurant_id,user_id
KnXCIcFRTUcywnLwaVjQ6A,4,"Ended up at Florentine cafe for lunch after a walk down Hanover street to try to pick a restaurant. The majority of our group wanted linguine Vongole, so we...",2019-11-07 08:08:13,QF_XZtqJqyyaUjNop7uS_A,V9cw6slShHY_X5WjQD8W9w
auEN42LSoyfu0iHIBDz5Mg,2,We drove up from NY so could not make a reservation as we did not know what time we would arrive.  It was around 9 pm on Friday night so we walked until we...,2019-11-09 04:42:58,QF_XZtqJqyyaUjNop7uS_A,jB1bjNCb0rL8PX0jUAQSgA
MnSg6BgglT7ixlbKTiqW3w,4,"My husband and I stopped in for drink and I must say it was quite the experience.
As soon as we sat down the bartender named manny made sure we felt...",2019-10-30 01:30:42,QF_XZtqJqyyaUjNop7uS_A,OxIs9VSC2yS3ksvfzJfv1g
vlext0wa7FoGDq0DD9ctRw,5,"I found this place on Yelp and had no idea how mom-and-pop it was.

I visited around 11:30am on a Friday. The door was open and the TV was on, but the...",2019-10-16 12:25:22,OrimhhXNzv0pI9ubf9h0YQ,1LkkzZ_SlF3BJIhzJX59fw
3qnlwBFfabMNrcjTWLFTzg,5,"Best Italian food in South Boston, and definitely tops the list of best Italian food overall.",2020-02-08 14:55:08,OrimhhXNzv0pI9ubf9h0YQ,LeaGIlN7Z1FrU96955tywg
DKQy8VOiA5ZHdUdnJY9ovg,4,"Take out night... we ordered pepperoni pizza, Italian cold cut sandwich , a meatball Parmesan sandwich and chicken Parmesan..  Everything was very good....",2019-02-23 22:32:52,OrimhhXNzv0pI9ubf9h0YQ,s0FcJ97BkNprG2pkljyV4A
ZxbLZGN6e0NSNkc2XbhtVg,5,"This became my favorite spot very quickly.. by far! 
Eating here most weeks about 2x a week. 

I love the chipotle style of customization but with real...",2019-09-19 09:03:05,HJKGDdibWWWVA2yt2O2SOA,AMyklYWhTvqnYKGBgrr3PQ
vlK_2M-_3mSrWmSfBl27rg,4,"After getting out of the 1917 showing at AMC south bay, my tummy roared and told me to feed it.  It was after 9pm and not much was still opened.  I found...",2020-02-07 06:06:58,HJKGDdibWWWVA2yt2O2SOA,UZ08AUTy1RT0_QtrEBUw9g
39jpX5_vk-vWIdtl4k95hw,4,"Coming from CA where the Mexican food is plentiful, this place doesn't impress taco wise. But compared to its competition here in Boston, it earns its hype....",2019-11-08 09:27:56,HJKGDdibWWWVA2yt2O2SOA,8l38_tzqEuG0oHhMzw_W-g
luYIH9xwNjuqYGrd3573zw,5,I wouldn't identify myself as a vegetarian but out of all the food options in the Longwood area this is always my #1 choice. The only factor deterring me...,2020-01-10 10:38:45,VQPcyWCvAa5v_sS9aJ7oCA,MLgfP1OtLeoXmUGrey8MPQ
5ulR0PJogyraP8tdapdm2Q,2,"Overpriced and overrated. I love the concept of this place, but it just doesn't live up to expectations. The portions are extremely small for the amount...",2020-02-17 11:08:39,VQPcyWCvAa5v_sS9aJ7oCA,JI4imSXT0MINFMzeu5aAkw
X0Kcd2kmJbcAfVDr3xJVUQ,2,"I've been more and more let down by clover every time I go back. I get that they're trying new things and experimenting, but what I had most recently was...",2019-12-25 04:15:46,VQPcyWCvAa5v_sS9aJ7oCA,5kMii2JySygayQpyPBjqCA
slnv9PO9zsBsE2Yn5jt0zQ,5,I've always walked by Champions while I'm in the mall and had always wondered about the food they had. They reached out to myself and my foodie partner and...,2020-02-05 10:14:41,PLuitJs0KkdjVE8wVlTZ_A,UlBdKlNKyXw9x4nPSOGQgg
DJ8YEuQOdBVcnotSnHzx7A,1,Whoa!!! What a night! It started with me wanting to watch the Celtics against Miami Heat. The game started at 8pm and I arrived at 7:30. I sat in the middle...,2020-01-28 22:48:39,PLuitJs0KkdjVE8wVlTZ_A,4bq4tWdz4fc1dxdpApEPRw
T64VcEUAd9wQf7WBkmUeog,3,"This would be the place to go to catch the game on TV in Copley. That being said, the prices are also right on par with Copley, except the food doesn't live...",2019-09-07 20:43:09,PLuitJs0KkdjVE8wVlTZ_A,4wgNCAn91rLUWUqTG2xr3g
ilO8gtXrtt6ftQ3aMKWY4w,5,"Ordered the Pork Gyro and was not disappointed. It was both juicy and had crispy pieces of pork. Super flavorful and really worth the money. 

10/10 would...",2019-12-31 10:20:58,KENZN5yZDjVQtKzwJ5gD6Q,b-jXcEt6YWcjkNuD9rG9AQ
e-RFykcj8CR1yUfOQK5twQ,5,"This is going to be my first time describing chicken as ""succulent"" but I can't think of a better word to describe the chicken here. I got the chicken salad...",2019-12-27 17:47:24,KENZN5yZDjVQtKzwJ5gD6Q,MLgfP1OtLeoXmUGrey8MPQ
y1oVoAEwfyJkhVwdPxSF_g,5,"A friend of mine who is Greek said this was THE PLACE for Gyros, so we came last night for a quick dinner before heading out for drinks; he is obviously in...",2019-12-20 10:48:52,KENZN5yZDjVQtKzwJ5gD6Q,FGkySKSuG6ZjAkGXlsMVXw
1BxKFjQV0lo7sQgGEgF2vw,4,Had a quick and easy lunch here - friendly place with one harried waitress (Julianne) managing with the bar tender - and she did a great job. Kept her cool...,2019-10-14 11:20:19,OxobKchEqJU2BZi6qc0QBA,cgKa-0XMeL3J5GB3i28MvA
5iQ5PauGUEbOe5_aNIC4dQ,3,"Here are the PRO's:
Cute Irish bar, good bar food and they have darts!   
There is only one con but it was a big one... the girl that waited on us was very...",2020-01-02 06:34:09,OxobKchEqJU2BZi6qc0QBA,w05hSQjB5Vsnr7LztiDXAw
Ft4p09YJ3l14ISg7SPfPBQ,4,"One of my favorite small neighborhood pub when am in the west beacon hill/Charles street area. Walk in the commons, say hi to the ducklings and then walk up...",2019-09-28 12:10:39,OxobKchEqJU2BZi6qc0QBA,YSCTl_NHB99wOoac4vHwOg
23n9KOANpGx-FF-qTbeA9A,4,"First time trying out Peruvian Cuisine! We had Leche de Tigre as our appetizer, it's Ceviche with raw fish and shrimps in a cocktail glass, it's very good!...",2019-09-22 22:35:38,kZOD2nRIVxID6gnm-gdw5g,QiiXHhhj3zd339_l2JBW9w
fz86Ezu4gx93O-oSaljX6g,1,"I don't want to give you one star, but I have to.
We wanted to try Peruvian food for long time and wait for the time that when everyone in family can go.
In...",2020-01-20 06:32:16,kZOD2nRIVxID6gnm-gdw5g,w3B9UrYc6GbN0f9H8LSbOA
QWBroMzMiQyTl6ZdrfYD0Q,4,One of the best Peruvian places I've ever been to in Boston/Cambridge. Ambiance is great. Best part is that it does not have loud music or anything so ur...,2020-02-03 18:23:09,kZOD2nRIVxID6gnm-gdw5g,U9Ohqh3GIPI0xX34K77glA
0xesvGf2dDm8cTKR7_EnWw,5,"My wife is Peruvian so she has taken me to some of her favorite, authentic spots, and this is hands down my favorite spot in Boston for Peruvian  chicken !...",2020-02-09 10:33:24,HjDEAtnWmxZU5OwQOou2Ow,CW4pQspEeqIAQkXMy6W4QA
KH0ZNXvB0Ae6AAQ77gJ9eg,4,"TLDR: solid mom and pop Peruvian chicken place 

Came here on Wednesday lunch and easily got a seat. My friend and I split the whole chicken plate with...",2020-01-15 12:03:07,HjDEAtnWmxZU5OwQOou2Ow,44SmjKnfNIeMv2ms3fsQlA
K3-XKhjsugxyNeNx2MzlZA,5,"Best Peruvian food around!
Their Pollo A la Brasa is seasoned to perfection, their aji sauce is just right. With a cold Inca Cola, it's the perfect...",2017-08-08 15:37:43,HjDEAtnWmxZU5OwQOou2Ow,8Vb-o7PV15qvHHxLfdMhfw
41YRr7VlAp1YRYYA5pElcA,4,"Been here maybe five times, always for lunch.
The decor is a really cool combo of retro and local.  Beautifully laid out and open.

The dishes I've had were...",2020-02-14 05:12:05,dy-XO6rRE1cAMMrpMDQRrw,UKvKM8KmLQm_KW85OtLfRg
Sb-7q4rKAIL5Tb4UpUmuig,5,Just came in for a late night cocktail with friends and the good ole ball and chain(; but this place is large and inviting.  Not busy at all for a Friday...,2020-02-01 06:49:26,dy-XO6rRE1cAMMrpMDQRrw,T6TInNEhz-qm5tT_ZjQEoA
IZgsft_l16froWxjETJT4A,5,"Awesome pre-show dinner. We had 3 hours to kill before the show down the street At the Wilbur so we ate ""tapas-style"". My wife and I shared and enjoyed the...",2019-12-08 09:44:03,dy-XO6rRE1cAMMrpMDQRrw,XroSn-Uf91MD8NMzwhgXhw
XmoQACeMxjncFj7UAtgIAw,5,This place is a solid Thai food place in the Boston areaa. It's actually our favorite thus far and glad we finally chose to head out to Malden today to try...,2020-02-08 18:52:42,UUCwFljstkhl2mXQLH_1_g,JMpsaF8Gqy4UvDX3IIHFdA
Kfg-rEacR9woaeU-iHsWAA,5,"Smaller space, and usually pretty busy on a weekend evening. Definitely would recommend on making a reservation prior to coming in, also parking is limited...",2020-01-26 07:35:52,UUCwFljstkhl2mXQLH_1_g,bwfgWxiRUW66hj5YCo-ZyA
OqC3WEfl_lThPIZsAW6Ftg,3,"I like it, but closer to good than great.

Be careful ordering your appetizers and entrées at the same time, even if you say appetizer and entrée, because...",2020-01-14 04:43:04,UUCwFljstkhl2mXQLH_1_g,2S15GPSo63H5fcS1AHowng
gUqJk6N0-2WCyIsUpSnzyQ,5,"While walking through Boston on Saturday night, we came upon Riccardo's. It's a little off the beaten path, which is what we like. I looked at the reviews,...",2019-11-12 12:18:25,JMKCEvltgcmlATRYDE4VLQ,ligZmG7lNuu4_zHRntKzFw
N_W9cJ5IXuY7kGc_3bRLIw,1,"Came here for a good meal, reviews showed everything positive. Everything  was terrible. 

Let's start off with the cons (negatives):
1. The table we were...",2019-12-29 13:59:40,JMKCEvltgcmlATRYDE4VLQ,PzebUOVaA0DJtm_TKVTXEQ
z64zf422wBRZ8sHrOJYH0A,5,"I enjoyed a wonderful lunch at Riccardo's on a recent Sunday.  The food was delicious, and the service was welcoming and attentive. I highly recommend the...",2019-08-21 18:04:17,JMKCEvltgcmlATRYDE4VLQ,b42sRVTqbK3vJao5XhL7LQ
K4pNlkg5AjFptIMwLxQdzg,5,"I'm just popping in to say that almost four years later, Bonapita is still a lunch staple and still five stars in my book. Chicken a la plancha, toss it -...",2019-11-05 08:02:45,XPXDFaXMj38a4I9uz2h5MQ,AnRRZ-B6aEzz_SBWADnPbw
CIfoHvg8rQFFJJ_unqS7-A,4,The falafel was well cooked and was crispy on the outside and soft on the inside. Ordered a toss it with falafel. The quantity is a lot I feel and so is the...,2019-11-07 09:43:59,XPXDFaXMj38a4I9uz2h5MQ,meS5GHBiDxxb-Sa8SxBvTw
E9vVLK1pfqdwkFe2O4QU_Q,2,"I've had only good experiences at Bonapita except once when there was an issue with the portion sizes, but the owner reached out and fixed the situation....",2019-08-08 10:56:14,XPXDFaXMj38a4I9uz2h5MQ,Wtj-sqX7gzD8PkD9d6Whqw
r3BQD5dfxxDB_LOr_BfOcQ,4,I would recommend dining here rather than ordering take out. Dumpling Cafe is my go to Chinese restaurant. As there are a couple restaurants known for soup...,2020-01-31 21:14:18,XrY1nmgajhBinQmJRZ6wfQ,F-gNnsAT3HsaP2d10u6IZw
HMddrf5suGXudeyIrWM8kQ,3,Ordered takeout from here one night when we were too lazy (and it was too cold) to go outside to eat. The food didn't take too long to come and the prices...,2020-02-20 18:47:15,XrY1nmgajhBinQmJRZ6wfQ,LSxzHj8t1CdncM3tA-ZxYA
FKqBjDq80yprDdn-a8y2UA,4,"Dumpling cafe is a popular spot for dumplings in Boston!

Came here for lunch one day as I was touring Boston. Very busy and packed restaurant for a small...",2020-01-06 20:01:59,XrY1nmgajhBinQmJRZ6wfQ,6s-7Jt-4a4rehPzS1K36Sw
1BAaW0c_iMv-ypXs86dx9Q,5,"After arriving in COLD Boston following a day full of delayed flights, Alex and the crew here at Wagama warmed me up wonderfully with the FLAVORFUL 'Kare...",2019-10-10 15:21:49,X1qssn-paNYHiyjSxZ-VFg,_ivYTWNRww95vAZfOnlwaw
QTQ8RPbvDF8z6mChF9JORA,3,"My friend and I went here for lunch last month. We ordered the pork belly bao as an appetizer. There were two baos in the order which came with pork belly,...",2020-01-30 16:16:39,X1qssn-paNYHiyjSxZ-VFg,i8Is4z_tYI3H46_wiUEd3Q
qB5SPDbmxNQUPBwsp_dXUQ,3,"We went to Wagamama because we had a very large group with diverse food needs. To that end, the restaurant did its job and additionally they were pretty...",2019-10-27 10:31:40,X1qssn-paNYHiyjSxZ-VFg,1MA74yf06GAd59jSN_0pOw
mqFAyzfk7arTqt78OpiwhA,3,"Drinks are good, atmosphere is chill
We are enjoying our post walking tour of Boston,
Sitting down for a drink! If you are lucky you will coach the Tea...",2017-05-31 16:42:45,FyYDej3MRxz1uaDJCZMToQ,20bBIeuBi4GWYAvvQmpIUg
fShKysQQUZ3wzknGTk-knA,5,"This is a hidden gem of an outdoor bar, and has an incredible atmosphere. Located right on the water, it almost has the feel of a bar you'd find in Aruba....",2018-06-28 06:47:41,FyYDej3MRxz1uaDJCZMToQ,oTLheaFD71zwFkz_DMYuCg
AEVZYkTnNa2uMc0Vp7K7SQ,3,"I was in the city visiting with one of my friends and we had a couple of hours to kill. We wanted something waterfront, fun and close to home! She had...",2016-07-25 07:26:11,FyYDej3MRxz1uaDJCZMToQ,ElZ2ELzuaSiVOX6d3XgKeQ
d2qlhICPW1U_EMbh13Qwaw,5,"Great food
Kind service and really yummy lobster 
Not fancy and no alcohol
A great place to eat lobster roll
Slaw is very good
Single woman diner and I feel...",2019-10-04 16:20:00,NfCytIzEsL0Tt_Sqw6W6Dw,2UiG0SrD4PrFtVcmVsencg
cIhGLIKsKiX6OktuMrZswA,4,"$28 for chowder, small lobster roll and choice of sodas, tea, sparkling water from refrigerator case is not a terrible deal.

Chowder - classic chowder -...",2019-09-17 05:57:39,NfCytIzEsL0Tt_Sqw6W6Dw,ybHoOvSm4RbgIQYRmbkXvg
TIIn-PkraGDIxHMhOqn9UA,5,"Been here a few times and I always can't make up my mind about which roll to get because they're all so good! 

The Trio gives a great sample of everything...",2019-09-05 12:18:28,NfCytIzEsL0Tt_Sqw6W6Dw,X3DsRzwaE4koEzoeR2EeIA
m4h0Krw1HlV3Z12G9OxVOA,5,"Small, quiet restaurant with some of the best drunken noodles I've had in Boston. Relaxing atmosphere, perfect for date night or catching up with a friend!",2020-01-09 08:54:45,6s0fl4nZ3c0eK0ciHy4hWQ,7Y4cyt5p6BG3EHfs_B-JUA
YiFrsTG_hF9HRjMfz799Yw,3,Average food for higher price points. I got the chicken pad Thai and it was dry and off tasting. I ate it since I was staying at an Air BnB and had no other...,2020-02-02 15:04:48,6s0fl4nZ3c0eK0ciHy4hWQ,vKoCUAJjN79B7j14Wo9BFg
El852jMjbofIbWdd6h9MjA,5,"First time here and the food was delightful. My wife and I are trying to incorporate more vegetarian meals in our diet so we ordered:

Spicy Tofu Eggplant -...",2019-07-10 12:30:07,6s0fl4nZ3c0eK0ciHy4hWQ,_PQQbs9Faoyr4nurE_S9-w
lfLHPYMT9C2sYefUazLUBg,5,The food is very good overall. I recommend to try the steamed mini soup dumplings and whole fish pickle soup.,2019-10-06 06:52:34,NUbx0gCF5jJSBvtW9eEKEA,VJRJYhxePJTR7sC8IOWpVA
srix9Oqh-4fw4oWEEpDq7w,2,"This place replaces the old Takusan all you can eat sushi, which I frequently often so I decided to try out and see if it is any food. It turns out, this...",2020-02-16 20:09:44,NUbx0gCF5jJSBvtW9eEKEA,NJVB1nGV1Fg-9xxAZ3gcWA
sYtTk0VbP1scNDU9u7za6g,4,"Having lived in Boston for most of my life, I have to say that this city has come a long way in terms of offering really authentic options for Chinese food....",2019-12-02 22:02:49,NUbx0gCF5jJSBvtW9eEKEA,3YHWbvEoE-m3CAFgSMAteg
mIuJmCJVQ2DxFLteCQaGIQ,4,"Actually good vegan food!  Warning: it's not all healthy or cheap.  I work in the building, so over time I have literally tried their entire menu, except...",2020-01-14 08:03:33,gJWbeL6cDgcPvvZSnxo6cQ,_tIr62iWClyg4_VkdCADug
7tv89r8UitQEkyrr-IqNOg,3,"This is probably the best by CHLOE location in Boston. The employees are friendly, the space is beautiful and while it does get busy, not nearly as packed...",2020-02-21 09:09:45,gJWbeL6cDgcPvvZSnxo6cQ,s1sh0bYgI2fxVzsTOJ2qmw
u5tTMEi7CFGox_bb-RVqqw,4,"Pros:
-Some of the meat substitutes are great!
-Quick service
-Beautiful design

Cons:
-Pricey!
-No nutrition info available! :( Hoping they'll change this...",2020-01-11 13:27:13,gJWbeL6cDgcPvvZSnxo6cQ,yplADEOiHhmFGyCog6McqQ
J-FDfiSwNnSwQmT2vqzeHA,5,"You will not find any other place in Massachusetts with great tasting and authentic poké. If you do, then you're lying to yourself. Other than their poké,...",2020-01-24 14:49:50,1_bIwtYU3RYuPooHpAIQZg,4YRNChWBfAzWzvJh8taFuw
kjNQDKI8w4WUuUGaBKTPRQ,5,Had my first visit here yesterday and I was completely wowed and regretted that why I hadn't found this hidden gem earlier. Food was insanely good and the...,2019-11-18 20:51:44,1_bIwtYU3RYuPooHpAIQZg,Kha_A9v8mdRn1k5ToTcevg
2WC0RmVnuh4wQ_9Lnlry0w,5,"This place is legit! So many poke places basically serve glorified deconstructed sushi - this place doesn't. Their mochiko fried chicken is so good, spam...",2019-11-18 18:06:46,1_bIwtYU3RYuPooHpAIQZg,2E-9xA3sIxmlr9lYv5SmkA
KJrqsWV_JPJpIpbQjMmMgg,4,I've been here with the same friend multiple times and always for breakfast/brunch. I don't know that we have figured out seating yet but it appears that...,2020-01-10 09:49:21,Qfh5uqZMzS5XB-7GXsgUhw,OFYH_PLooQRfSJiWbU5diw
SyQ71BERoQU_0Wl22jD7Lw,5,"Very much enjoyed our brunch ! My son specifically wanted to ride the blue line the day we came so we thought to make it worth our while. 

I'll be honest ,...",2020-01-06 20:13:59,Qfh5uqZMzS5XB-7GXsgUhw,jDKrHv2KJu0hcuzOpC-zJw
PlSK4iXVtCTgoT6a7Tf75A,5,"What a great spot. I finished up my sales calls with my counterpart early and was dropped off at my hotel, Embassy Suites, Logan Airport. Used Yelp to find...",2020-02-12 12:23:05,Qfh5uqZMzS5XB-7GXsgUhw,WPjgZ0Wc1imqQZl_ESZG2Q
PM_CRp391FY5LIHUqi9aYQ,5,"Even 3 years later from the last time I ate here, I still haven't been let down!

A tiny hole in the wall location has a diverse and thorough menu option....",2019-12-14 10:18:19,MWtkAnvwFpB5ZPhniq25XA,ZVfGfOXYINJCPPy_2sa84A
eLId8zBtto4S_qtyGcbZ7Q,5,One of my favorite Italian places in boston (including the north end!). This hidden Brookline gem is small but cozy and adorable. The pasta dishes are...,2019-11-09 20:34:34,MWtkAnvwFpB5ZPhniq25XA,Rr45J5wNeDm7-TRruuQlUA
U3xxkpTLjex7N6sulMHk1A,5,"The Lobster Ravioli and the Lobster Scampi are really good. 

The service was super fast and friendly. Definitely would come back.",2019-11-07 12:43:54,MWtkAnvwFpB5ZPhniq25XA,ermicyRAFdLpAFEXZRpozg
m1kCuHIY4WOImYyE7sxdWg,5,"This place was such a fun treat! We decided to come here after dinner on our last night in Boston. My fiancé has not indulge in pizza since we arrived, and...",2020-01-27 14:56:08,Y7QU4jhSCs2O3jUlG4vSZg,q7dbAGsggm10SqeqgKmEqg
-9xRsdVeE3-iTwP2QKNU-w,5,By far the most amazing pizza in the city of boston! We went w/ half pepperoni and half chicken bacon ranch. The chicken bacon ranch had thee PERFECT...,2020-02-16 19:59:24,Y7QU4jhSCs2O3jUlG4vSZg,YAyngobw465EEcYETUUULQ
KN33X5Igt6iFzKVzx2oGSg,3,I called to order a pizza asked the girl to put the ranch on the side like in a container and they decided to put it on the side of the box like seriously...,2020-02-09 16:40:40,Y7QU4jhSCs2O3jUlG4vSZg,oT9xOBXsiUSCDzl9QcA93g
PCU48OlX2FjvpzY7DvixXA,5,"After walking throughout Boston and much of the North End, we found Dino's.  Dino's is on a corner across from Bova's Bakery. Although not decorated fancy,...",2019-10-07 13:53:19,Kke51MpG22tAFmXkJm-sHA,iISpq9M62psR4nXWjgAgUw
lk69Yv904l2EGiGSHvwZNA,5,Ain't nothing wrong with Dino's. It's my kind of no frills Italian. I know everyone loves Monica's but Dino's serves my favorite Italian sandwich - solely...,2019-09-11 15:11:34,Kke51MpG22tAFmXkJm-sHA,q0qfXy1rflTmr9Q7IfVCeA
AcMFUMKilkwc3c7LIWharw,5,Appearances can be deceiving! This is a tiny place on a side street with walk up counter service but WOW!  The subs here are great!  We got a chicken cutlet...,2020-02-16 16:14:36,Kke51MpG22tAFmXkJm-sHA,9y71nachZdOnGZWfecNjRw
Iou50n5lUoF03swuAgLN8g,4,"Pretty good experience doing a hot pot place for the first time. We did the miso stock with meat
options of pork cheek, A5 Wagyu, and chicken breast. The...",2019-09-14 13:53:22,a-Q_GrOrCYIUOYBzsp0Y3A,U5Hp-SrHo8F8QRO1dLdbpg
wc5OT1X0LVaYZAxkusanLw,2,Such a bizarre experience. I was pretty hyped up as shabu is one of my favorite things in the world and couple of my friends highly recommended this place....,2019-12-31 17:08:51,a-Q_GrOrCYIUOYBzsp0Y3A,Fslvd-hGDgmvW5uTTsSCSA
DO5YNl-e_Kk62C9pHU0kCQ,3,We came here for lunch and to celebrate a special occasion. Location was easy and convenient. Right within Copley Mall Plaza and on the same floor as the...,2019-09-16 20:37:37,a-Q_GrOrCYIUOYBzsp0Y3A,5nvDpam9YB9kxumss_0nzQ
SvDsYZVXLop2ov6IY6q8vg,4,I came here the first day of their soft opening and have been coming here ever since. I'm not a huge fan of ramen because sometimes it could either taste...,2020-01-14 00:27:24,jlj0QJsckqmEtfIKZZH9OQ,J_oDiLGCXjjqcshzhAOr9w
t2x3_zaCZAjMe4nW4jEpzg,4,I've been here twice (both Friday nights) and there was no wait. I have tried the fried chicken and takoyaki. The fried chicken was good and I think that...,2020-01-06 17:53:29,jlj0QJsckqmEtfIKZZH9OQ,6ddBiJqAlD0gjIis8VwP2Q
